#{"t_start": 1607029383.054191, "env_id": null}
r,l,t
1.071429,4,4324.631968
1.071429,4,4324.65293
1.119048,6,4324.681507
1.119048,6,4324.713624
1.166667,8,4324.759817
1.071429,4,4324.779217
1.071429,4,4324.799543
1.071429,4,4324.819613
1.095238,5,4324.843858
1.071429,4,4324.8642
1.142857,7,4324.899036
1.095238,5,4324.923352
1.142857,7,4324.958283
1.071429,4,4324.97865
1.119048,6,4325.008195
1.190476,9,4325.053236
1.071429,4,4325.073428
1.214286,10,4325.121205
1.071429,4,4325.14116
1.119048,6,4325.168947
1.071429,4,4325.19016
1.071429,4,4325.210215
1.095238,5,4325.236199
1.119048,6,4325.265847
1.071429,4,4325.287013
1.071429,4,4325.557768
1.095238,5,4325.583266
1.095238,5,4325.609246
1.071429,4,4325.63029
1.142857,7,4325.666248
1.071429,4,4325.686501
1.071429,4,4325.706547
1.071429,4,4325.727319
1.071429,4,4325.748128
1.071429,4,4325.769536
1.119048,6,4325.800443
1.071429,4,4325.820001
1.214286,10,4325.866323
1.071429,4,4325.886951
1.071429,4,4325.906587
1.095238,5,4325.930938
1.142857,7,4325.965997
1.071429,4,4325.987425
1.119048,6,4326.017566
1.119048,6,4326.047058
1.119048,6,4326.076084
1.142857,7,4326.109015
1.071429,4,4326.129127
1.166667,8,4326.166856
1.119048,6,4326.196379
1.071429,4,4326.216182
1.071429,4,4326.236465
1.095238,5,4326.262071
1.095238,5,4326.287105
1.142857,7,4326.320009
1.071429,4,4326.339996
1.071429,4,4326.360503
1.119048,6,4326.389028
1.095238,5,4326.414041
1.166667,8,4326.453105
1.071429,4,4326.473554
1.119048,6,4326.50237
1.095238,5,4326.528759
1.119048,6,4326.556699
1.095238,5,4326.580365
1.190476,9,4326.622733
1.071429,4,4326.642432
1.214286,10,4326.690283
1.119048,6,4326.719781
1.071429,4,4326.740501
1.071429,4,4326.761185
1.071429,4,4326.782375
1.071429,4,4326.803984
1.119048,6,4327.065495
1.071429,4,4327.08514
1.166667,8,4327.122247
1.071429,4,4327.142188
1.071429,4,4327.161355
1.119048,6,4327.189295
1.095238,5,4327.213438
1.190476,9,4327.255856
1.071429,4,4327.275607
1.071429,4,4327.294773
1.071429,4,4327.314771
1.095238,5,4327.338611
1.071429,4,4327.35829
1.071429,4,4327.378104
1.142857,7,4327.410239
1.166667,8,4327.447849
1.190476,9,4327.491389
1.166667,8,4327.533032
1.071429,4,4327.553573
1.142857,7,4327.586793
1.095238,5,4327.61231
1.071429,4,4327.632288
1.142857,7,4327.66647
1.071429,4,4327.687156
1.071429,4,4327.707853
1.071429,4,4327.728416
1.071429,4,4327.748859
1.071429,4,4327.769383
1.071429,4,4327.790561
1.190476,9,4327.83342
1.071429,4,4327.853401
1.142857,7,4327.8884
1.071429,4,4327.909837
1.071429,4,4327.930073
1.071429,4,4327.95134
1.261905,12,4328.008129
1.119048,6,4328.037514
1.119048,6,4328.067147
1.071429,4,4328.087008
1.166667,8,4328.125889
1.071429,4,4328.146947
1.095238,5,4328.171787
1.071429,4,4328.192909
1.119048,6,4328.22253
1.166667,8,4328.260332
1.071429,4,4328.280549
1.071429,4,4328.301574
1.071429,4,4328.557095
1.095238,5,4328.58152
1.071429,4,4328.602479
1.142857,7,4328.635872
1.238095,11,4328.687278
1.095238,5,4328.714828
1.071429,4,4328.735687
1.071429,4,4328.756978
-0.928571,4,4328.780694
1.071429,4,4328.803818
1.071429,4,4328.827477
1.071429,4,4328.850497
1.142857,7,4328.894292
1.190476,9,4328.936953
1.119048,6,4328.967485
1.071429,4,4328.987849
1.071429,4,4329.008913
1.142857,7,4329.042723
1.071429,4,4329.063582
1.071429,4,4329.083192
1.071429,4,4329.103976
1.142857,7,4329.138345
1.214286,10,4329.184971
1.119048,6,4329.213439
1.142857,7,4329.247077
1.071429,4,4329.267509
1.119048,6,4329.296093
1.166667,8,4329.335316
1.190476,9,4329.378737
1.071429,4,4329.398057
1.071429,4,4329.419344
1.071429,4,4329.44039
1.119048,6,4329.470899
1.119048,6,4329.500552
1.142857,7,4329.534253
1.071429,4,4329.558208
1.095238,5,4329.58307
1.214286,10,4329.631521
1.119048,6,4329.66141
1.071429,4,4329.681987
-9.738095,12,4329.739789
1.071429,4,4329.761041
1.071429,4,4329.781776
1.071429,4,4329.80271
1.095238,5,4329.827398
1.071429,4,4329.846866
1.071429,4,4330.111513
1.190476,9,4330.154019
1.095238,5,4330.17822
1.071429,4,4330.198543
1.119048,6,4330.228099
1.095238,5,4330.253006
1.071429,4,4330.274047
1.095238,5,4330.299093
1.071429,4,4330.320406
1.071429,4,4330.340689
1.071429,4,4330.360981
1.142857,7,4330.395593
1.119048,6,4330.425374
1.071429,4,4330.44652
1.071429,4,4330.46681
1.071429,4,4330.486125
1.071429,4,4330.506998
1.119048,6,4330.535773
1.095238,5,4330.564408
1.119048,6,4330.592775
1.071429,4,4330.61311
1.142857,7,4330.646593
1.071429,4,4330.667538
1.071429,4,4330.689207
1.119048,6,4330.719632
1.166667,8,4330.758426
1.119048,6,4330.786857
1.071429,4,4330.80801
1.071429,4,4330.828125
1.071429,4,4330.848604
1.071429,4,4330.868404
1.071429,4,4330.8884
-0.738095,12,4330.948152
-0.785714,10,4330.99546
1.095238,5,4331.020388
1.095238,5,4331.045238
1.071429,4,4331.064868
1.071429,4,4331.08386
1.095238,5,4331.109395
1.095238,5,4331.134578
1.071429,4,4331.154894
1.119048,6,4331.185121
1.071429,4,4331.206091
1.071429,4,4331.226706
1.119048,6,4331.256544
1.071429,4,4331.276598
1.071429,4,4331.298304
1.071429,4,4331.318952
1.166667,8,4331.360103
1.071429,4,4331.622453
-0.880952,6,4331.65406
1.095238,5,4331.678797
1.119048,6,4331.706921
1.095238,5,4331.732792
1.238095,11,4331.785152
1.071429,4,4331.807063
1.142857,7,4331.843188
-0.785714,10,4331.890306
1.071429,4,4331.910609
1.071429,4,4331.931211
1.190476,9,4331.974046
1.095238,5,4331.999385
1.071429,4,4332.020302
1.166667,8,4332.059774
-0.857143,7,4332.095435
1.119048,6,4332.126714
1.238095,11,4332.17913
1.071429,4,4332.19976
1.071429,4,4332.220325
1.071429,4,4332.241484
1.071429,4,4332.2632
1.119048,6,4332.293295
1.166667,8,4332.332279
1.095238,5,4332.359204
1.071429,4,4332.379979
1.142857,7,4332.415982
1.285714,13,4332.48019
1.119048,6,4332.510751
1.071429,4,4332.533179
1.095238,5,4332.558592
1.119048,6,4332.591455
1.190476,9,4332.634831
1.071429,4,4332.65553
1.071429,4,4332.676327
1.071429,4,4332.697409
1.238095,11,4332.751028
1.142857,7,4332.787279
1.119048,6,4332.81837
1.071429,4,4332.839602
1.142857,7,4332.874868
1.166667,8,4333.159711
1.071429,4,4333.180958
1.071429,4,4333.200676
1.071429,4,4333.220986
1.071429,4,4333.241748
-0.880952,6,4333.27341
1.071429,4,4333.294304
1.071429,4,4333.315519
1.071429,4,4333.336267
1.119048,6,4333.366292
-0.761905,11,4333.419316
1.095238,5,4333.444443
1.095238,5,4333.469962
1.119048,6,4333.501305
1.142857,7,4333.536453
1.142857,7,4333.57111
1.071429,4,4333.593362
1.071429,4,4333.614369
1.071429,4,4333.634653
-9.738095,12,4333.691584
1.238095,11,4333.744142
1.119048,6,4333.774934
1.071429,4,4333.795824
1.071429,4,4333.816163
1.071429,4,4333.836382
1.071429,4,4333.858421
1.071429,4,4333.87923
1.142857,7,4333.91297
1.142857,7,4333.946649
1.142857,7,4333.982488
1.095238,5,4334.007293
-0.904762,5,4334.03276
1.071429,4,4334.053776
1.071429,4,4334.074831
1.095238,5,4334.100673
1.142857,7,4334.134948
1.095238,5,4334.160165
1.142857,7,4334.192759
1.142857,7,4334.226159
1.119048,6,4334.258796
1.095238,5,4334.284745
1.119048,6,4334.315529
1.309524,14,4334.384123
1.190476,9,4334.427093
1.119048,6,4334.708222
1.190476,9,4334.75182
1.214286,10,4334.799237
1.071429,4,4334.820035
1.071429,4,4334.840508
1.071429,4,4334.861029
1.095238,5,4334.88499
1.142857,7,4334.917825
1.095238,5,4334.942503
1.071429,4,4334.963995
1.071429,4,4334.984923
-0.857143,7,4335.019631
1.071429,4,4335.04016
1.071429,4,4335.061201
1.071429,4,4335.080671
1.071429,4,4335.101481
1.071429,4,4335.123546
1.119048,6,4335.153974
1.071429,4,4335.176071
1.071429,4,4335.198118
1.071429,4,4335.219153
-0.880952,6,4335.250057
1.071429,4,4335.270834
1.071429,4,4335.291074
1.071429,4,4335.311854
1.071429,4,4335.332947
1.071429,4,4335.353917
1.119048,6,4335.383548
1.071429,4,4335.403163
1.071429,4,4335.423068
1.071429,4,4335.444209
1.071429,4,4335.463305
1.095238,5,4335.487437
1.095238,5,4335.51089
1.071429,4,4335.53
1.071429,4,4335.553508
-0.809524,9,4335.600957
1.095238,5,4335.629102
1.119048,6,4335.658338
1.190476,9,4335.701707
1.071429,4,4335.722319
1.071429,4,4335.743494
1.095238,5,4335.769379
1.142857,7,4335.804065
1.071429,4,4335.82452
1.119048,6,4335.854167
1.071429,4,4335.874274
1.142857,7,4335.909069
1.071429,4,4335.930252
1.142857,7,4335.965523
1.071429,4,4335.987145
1.285714,13,4336.283524
1.142857,7,4336.318579
1.071429,4,4336.339359
1.166667,8,4336.376665
1.071429,4,4336.396901
1.071429,4,4336.417146
1.071429,4,4336.437849
1.071429,4,4336.458485
1.119048,6,4336.488949
1.190476,9,4336.531095
1.095238,5,4336.557281
1.214286,10,4336.603543
1.071429,4,4336.622749
1.071429,4,4336.645743
1.142857,7,4336.679869
1.071429,4,4336.700767
1.071429,4,4336.721429
1.142857,7,4336.755249
1.071429,4,4336.776043
1.095238,5,4336.800949
1.214286,10,4336.84911
1.071429,4,4336.869575
1.142857,7,4336.904593
1.214286,10,4336.952493
1.071429,4,4336.973928
1.071429,4,4336.994997
1.142857,7,4337.028756
1.071429,4,4337.050764
1.190476,9,4337.094591
1.190476,9,4337.138566
1.071429,4,4337.158688
1.071429,4,4337.17866
1.071429,4,4337.198315
1.095238,5,4337.222969
1.119048,6,4337.250823
1.119048,6,4337.28052
1.095238,5,4337.305556
1.095238,5,4337.330726
-0.738095,12,4337.389143
1.071429,4,4337.409563
1.071429,4,4337.430624
1.071429,4,4337.452439
1.071429,4,4337.4735
1.071429,4,4337.49523
1.071429,4,4337.780168
1.119048,6,4337.81095
1.071429,4,4337.831862
1.071429,4,4337.85326
1.071429,4,4337.87453
1.071429,4,4337.895117
-0.880952,6,4337.926034
1.095238,5,4337.951533
1.142857,7,4337.985674
1.119048,6,4338.01471
1.071429,4,4338.035936
1.095238,5,4338.062522
1.095238,5,4338.087979
1.166667,8,4338.129642
1.071429,4,4338.150864
1.142857,7,4338.185618
1.071429,4,4338.20722
1.095238,5,4338.232033
1.071429,4,4338.252978
1.071429,4,4338.273028
1.071429,4,4338.293757
1.095238,5,4338.320161
1.142857,7,4338.355122
1.119048,6,4338.38678
1.095238,5,4338.410923
1.071429,4,4338.432779
1.071429,4,4338.453486
1.095238,5,4338.478247
1.166667,8,4338.515819
1.071429,4,4338.535295
1.071429,4,4338.556054
1.214286,10,4338.602577
1.071429,4,4338.623222
1.071429,4,4338.643995
1.071429,4,4338.669211
1.071429,4,4338.690287
1.119048,6,4338.719319
1.071429,4,4338.739542
1.142857,7,4338.773376
1.166667,8,4338.810841
1.071429,4,4338.830872
1.071429,4,4338.850465
1.071429,4,4338.870116
1.238095,11,4338.920254
1.071429,4,4338.941826
1.071429,4,4338.962062
1.071429,4,4338.982536
1.071429,4,4339.003737
1.095238,5,4339.030485
1.119048,6,4339.060609
1.142857,7,4339.336484
1.095238,5,4339.363254
1.071429,4,4339.384062
1.119048,6,4339.412964
1.214286,10,4339.46163
1.095238,5,4339.487626
1.119048,6,4339.517397
1.071429,4,4339.538444
1.071429,4,4339.55863
1.071429,4,4339.578806
1.142857,7,4339.613168
1.119048,6,4339.642853
-0.833333,8,4339.683188
1.071429,4,4339.703871
1.071429,4,4339.724088
1.285714,13,4339.792187
1.071429,4,4339.813728
1.071429,4,4339.834152
1.071429,4,4339.854719
1.166667,8,4339.893371
1.119048,6,4339.923188
1.142857,7,4339.958126
1.071429,4,4339.978552
1.119048,6,4340.009329
1.071429,4,4340.029948
1.071429,4,4340.050786
1.071429,4,4340.071972
1.190476,9,4340.114854
1.119048,6,4340.144625
1.071429,4,4340.166755
1.071429,4,4340.186273
1.142857,7,4340.219401
1.071429,4,4340.240786
1.071429,4,4340.261272
1.095238,5,4340.286749
1.119048,6,4340.316494
1.071429,4,4340.337308
1.071429,4,4340.357535
1.095238,5,4340.382789
1.142857,7,4340.415461
1.119048,6,4340.445024
1.119048,6,4340.475405
1.119048,6,4340.5044
1.071429,4,4340.525216
1.119048,6,4340.555147
1.071429,4,4340.575506
1.071429,4,4340.835844
1.190476,9,4340.878828
1.142857,7,4340.910743
-0.714286,13,4340.971135
1.142857,7,4341.004311
1.071429,4,4341.024685
1.166667,8,4341.062163
1.071429,4,4341.083724
1.071429,4,4341.103942
1.071429,4,4341.123953
1.071429,4,4341.144954
1.166667,8,4341.184166
1.071429,4,4341.203926
1.071429,4,4341.22392
1.071429,4,4341.243854
1.095238,5,4341.267963
1.071429,4,4341.287429
1.166667,8,4341.32443
1.071429,4,4341.344222
1.071429,4,4341.365589
1.142857,7,4341.398336
1.166667,8,4341.436262
1.142857,7,4341.47121
1.190476,9,4341.512765
1.071429,4,4341.534144
1.095238,5,4341.558518
1.071429,4,4341.579401
1.071429,4,4341.600075
-0.880952,6,4341.632612
1.071429,4,4341.654486
1.071429,4,4341.675753
1.095238,5,4341.703615
1.071429,4,4341.723744
1.071429,4,4341.74444
1.071429,4,4341.765173
1.071429,4,4341.785967
1.071429,4,4341.805987
1.071429,4,4341.826791
1.071429,4,4341.846737
1.142857,7,4341.8803
1.190476,9,4341.924891
1.119048,6,4341.956961
1.214286,10,4342.004744
1.071429,4,4342.026139
1.071429,4,4342.046048
1.166667,8,4342.084377
1.071429,4,4342.341216
1.119048,6,4342.371242
1.071429,4,4342.391825
1.071429,4,4342.412519
1.071429,4,4342.432173
1.071429,4,4342.452602
1.142857,7,4342.485599
1.071429,4,4342.505019
1.119048,6,4342.535155
1.095238,5,4342.561502
1.095238,5,4342.586778
1.142857,7,4342.622426
1.071429,4,4342.644098
-0.809524,9,4342.689674
1.071429,4,4342.713873
1.071429,4,4342.735152
1.071429,4,4342.755654
1.071429,4,4342.777055
1.071429,4,4342.798797
1.071429,4,4342.819568
1.071429,4,4342.840645
1.071429,4,4342.862297
1.071429,4,4342.882271
1.142857,7,4342.916696
1.071429,4,4342.937439
1.071429,4,4342.957491
1.142857,7,4342.993088
-0.714286,13,4343.058751
1.071429,4,4343.080803
1.071429,4,4343.1018
1.071429,4,4343.121421
1.190476,9,4343.163518
1.142857,7,4343.196901
1.071429,4,4343.217842
1.071429,4,4343.238032
1.071429,4,4343.258607
1.214286,10,4343.307224
1.071429,4,4343.328077
-0.833333,8,4343.370125
1.071429,4,4343.390001
1.071429,4,4343.410463
1.095238,5,4343.435297
1.071429,4,4343.454658
1.071429,4,4343.475339
1.095238,5,4343.500496
1.071429,4,4343.521574
1.261905,12,4343.578054
1.071429,4,4343.600528
1.142857,7,4343.635637
1.119048,6,4343.930237
1.190476,9,4343.975775
1.071429,4,4343.996205
1.071429,4,4344.016562
1.166667,8,4344.055788
1.142857,7,4344.089775
1.071429,4,4344.111394
1.166667,8,4344.151723
1.095238,5,4344.177208
1.071429,4,4344.197925
1.119048,6,4344.227784
1.071429,4,4344.249954
1.142857,7,4344.283985
1.142857,7,4344.317781
1.071429,4,4344.337452
1.071429,4,4344.357635
-9.690476,14,4344.419169
1.214286,10,4344.46822
1.166667,8,4344.509668
1.142857,7,4344.542437
1.071429,4,4344.561965
1.071429,4,4344.581998
1.142857,7,4344.615764
1.071429,4,4344.635795
1.071429,4,4344.656194
1.071429,4,4344.675829
1.095238,5,4344.702476
1.071429,4,4344.725596
1.095238,5,4344.751644
1.095238,5,4344.776172
1.095238,5,4344.800662
1.119048,6,4344.830009
1.071429,4,4344.850521
1.142857,7,4344.882933
1.071429,4,4344.903078
1.071429,4,4344.923474
1.071429,4,4344.944829
1.071429,4,4344.966147
1.071429,4,4344.98749
1.095238,5,4345.013282
1.071429,4,4345.034264
1.119048,6,4345.064004
1.095238,5,4345.087898
1.071429,4,4345.108802
1.071429,4,4345.130502
1.071429,4,4345.150259
1.071429,4,4345.171273
1.071429,4,4345.461476
1.071429,4,4345.483183
1.071429,4,4345.504554
1.071429,4,4345.5243
1.142857,7,4345.55777
1.071429,4,4345.577194
1.095238,5,4345.601799
1.071429,4,4345.622375
1.071429,4,4345.645594
1.071429,4,4345.666891
-0.857143,7,4345.703401
1.095238,5,4345.728745
1.119048,6,4345.762103
1.095238,5,4345.788794
1.095238,5,4345.814245
1.142857,7,4345.848293
1.095238,5,4345.872844
1.119048,6,4345.901979
1.071429,4,4345.922057
1.071429,4,4345.942557
1.095238,5,4345.968097
1.095238,5,4345.992754
1.142857,7,4346.027692
1.095238,5,4346.051491
1.071429,4,4346.074173
1.071429,4,4346.094718
1.095238,5,4346.119109
1.095238,5,4346.144454
1.190476,9,4346.188127
1.119048,6,4346.217181
-0.857143,7,4346.253904
1.095238,5,4346.28033
1.071429,4,4346.301503
1.190476,9,4346.344635
1.119048,6,4346.374378
1.071429,4,4346.394642
1.071429,4,4346.416013
1.071429,4,4346.436241
1.071429,4,4346.457577
1.095238,5,4346.482466
1.095238,5,4346.507277
1.166667,8,4346.546088
1.095238,5,4346.571854
1.119048,6,4346.603185
1.095238,5,4346.628668
1.071429,4,4346.649983
1.071429,4,4346.67118
1.119048,6,4346.70024
1.119048,6,4346.730367
1.071429,4,4347.012449
1.071429,4,4347.033791
1.119048,6,4347.064141
1.071429,4,4347.0856
1.119048,6,4347.115585
1.071429,4,4347.136134
1.095238,5,4347.162289
1.119048,6,4347.192078
1.119048,6,4347.222276
1.142857,7,4347.25811
1.071429,4,4347.279837
1.285714,13,4347.343834
1.071429,4,4347.36456
1.071429,4,4347.385101
1.071429,4,4347.404503
1.142857,7,4347.439483
1.071429,4,4347.460219
1.190476,9,4347.503858
1.119048,6,4347.533263
1.166667,8,4347.572403
1.119048,6,4347.601569
1.071429,4,4347.622055
1.166667,8,4347.660522
1.190476,9,4347.703851
1.071429,4,4347.723715
1.095238,5,4347.748998
1.238095,11,4347.804308
1.071429,4,4347.8244
1.095238,5,4347.849826
1.095238,5,4347.875771
1.166667,8,4347.914707
1.071429,4,4347.941805
1.142857,7,4347.987552
1.071429,4,4348.012478
1.119048,6,4348.041836
1.142857,7,4348.076697
1.142857,7,4348.111996
1.095238,5,4348.136569
1.071429,4,4348.157927
1.071429,4,4348.178317
1.071429,4,4348.198141
1.071429,4,4348.216826
1.166667,8,4348.253178
1.166667,8,4348.292277
1.071429,4,4348.559851
1.071429,4,4348.580579
-0.857143,7,4348.615272
1.071429,4,4348.636029
1.071429,4,4348.656917
1.119048,6,4348.685302
1.071429,4,4348.70635
-0.714286,13,4348.770786
1.071429,4,4348.79194
1.119048,6,4348.82321
1.214286,10,4348.870436
1.142857,7,4348.904274
1.119048,6,4348.934853
1.095238,5,4348.960634
1.119048,6,4348.991091
1.071429,4,4349.012627
1.071429,4,4349.033018
1.357143,16,4349.106109
1.166667,8,4349.144427
1.071429,4,4349.165719
1.190476,9,4349.212083
1.071429,4,4349.233369
1.071429,4,4349.254164
1.071429,4,4349.275253
1.071429,4,4349.296746
1.119048,6,4349.326674
1.071429,4,4349.348161
1.190476,9,4349.393384
1.095238,5,4349.418605
1.071429,4,4349.43918
1.119048,6,4349.469822
1.166667,8,4349.50919
1.071429,4,4349.5285
1.142857,7,4349.561149
1.071429,4,4349.5815
1.095238,5,4349.60599
1.071429,4,4349.626758
1.071429,4,4349.648324
1.095238,5,4349.673517
1.142857,7,4349.708544
1.071429,4,4349.728759
1.166667,8,4349.769324
1.071429,4,4349.792936
1.095238,5,4349.819431
1.071429,4,4349.843134
1.095238,5,4350.11193
1.095238,5,4350.135946
1.166667,8,4350.173416
1.071429,4,4350.194176
1.095238,5,4350.220707
1.095238,5,4350.245909
1.142857,7,4350.280636
1.095238,5,4350.307102
1.190476,9,4350.351329
1.071429,4,4350.37224
1.190476,9,4350.413774
1.071429,4,4350.434303
1.071429,4,4350.454778
1.142857,7,4350.489115
1.095238,5,4350.515525
1.071429,4,4350.537508
1.095238,5,4350.563581
1.095238,5,4350.58981
1.142857,7,4350.625046
1.142857,7,4350.660223
1.119048,6,4350.690209
1.071429,4,4350.710908
1.142857,7,4350.746038
1.071429,4,4350.76796
1.095238,5,4350.793912
1.071429,4,4350.814073
1.071429,4,4350.835396
1.095238,5,4350.859648
1.166667,8,4350.898247
1.095238,5,4350.923025
1.119048,6,4350.953577
1.095238,5,4350.977711
1.095238,5,4351.003469
1.095238,5,4351.027916
1.071429,4,4351.04854
-0.880952,6,4351.079787
1.119048,6,4351.110039
1.142857,7,4351.143365
1.095238,5,4351.168741
1.071429,4,4351.190452
1.119048,6,4351.219128
1.238095,11,4351.271134
1.142857,7,4351.305509
1.142857,7,4351.340111
1.071429,4,4351.360516
1.119048,6,4351.627012
1.071429,4,4351.647788
1.238095,11,4351.698398
1.119048,6,4351.726955
1.119048,6,4351.754871
1.142857,7,4351.789002
1.142857,7,4351.825376
1.071429,4,4351.846847
1.119048,6,4351.876779
1.071429,4,4351.897463
1.190476,9,4351.941734
1.071429,4,4351.962145
1.142857,7,4351.995854
1.142857,7,4352.030497
1.095238,5,4352.055452
1.119048,6,4352.085019
1.071429,4,4352.106091
1.071429,4,4352.127364
1.071429,4,4352.14853
1.071429,4,4352.169367
1.071429,4,4352.190849
1.071429,4,4352.210982
1.166667,8,4352.25052
1.071429,4,4352.271856
1.166667,8,4352.311107
1.238095,11,4352.361893
1.166667,8,4352.400137
1.142857,7,4352.432742
1.095238,5,4352.456359
1.095238,5,4352.481541
1.071429,4,4352.501462
1.071429,4,4352.521696
1.142857,7,4352.554448
1.142857,7,4352.586529
1.071429,4,4352.607615
1.095238,5,4352.6313
1.071429,4,4352.652139
1.071429,4,4352.672978
1.095238,5,4352.698302
1.095238,5,4352.722817
1.119048,6,4352.751831
1.119048,6,4352.782246
1.071429,4,4352.803113
1.261905,12,4352.86086
1.071429,4,4353.121554
1.095238,5,4353.148632
1.095238,5,4353.175255
1.095238,5,4353.200857
1.071429,4,4353.221915
1.119048,6,4353.250991
1.095238,5,4353.275863
1.071429,4,4353.296408
1.142857,7,4353.330047
1.071429,4,4353.351094
1.071429,4,4353.372679
1.071429,4,4353.3939
1.142857,7,4353.427972
1.119048,6,4353.457693
1.071429,4,4353.478294
1.119048,6,4353.509106
1.071429,4,4353.530699
1.095238,5,4353.557791
1.119048,6,4353.589223
1.142857,7,4353.625383
1.119048,6,4353.654804
1.119048,6,4353.683672
1.071429,4,4353.703316
1.095238,5,4353.729215
1.166667,8,4353.770267
1.119048,6,4353.799239
1.071429,4,4353.822388
1.142857,7,4353.861845
